DateTime,Description,Merchant,Category_Code,Category_Name,Type,Amount_EUR,Payment_Method
9/25/24 7:11,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.06,Card
9/25/24 8:53,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.77,Mobile Payment
9/25/24 11:15,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.36,Direct Debit
9/26/24 9:18,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.36,Direct Debit
9/26/24 14:50,Travel Purchase,Booking.com,TRV,Travel,Expense,-30.58,Card
9/26/24 15:03,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.71,Card
9/26/24 20:30,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-54.16,Direct Debit
9/26/24 21:33,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.09,Mobile Payment
9/26/24 22:00,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.54,Card
9/27/24 7:23,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.53,Mobile Payment
9/27/24 10:44,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.55,Mobile Payment
9/27/24 20:10,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.97,Card
9/28/24 9:32,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.28,Card
9/28/24 15:53,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-38.49,Direct Debit
9/28/24 18:27,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.65,Mobile Payment
9/28/24 18:49,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-19.07,Card
9/28/24 20:00,Travel Purchase,Booking.com,TRV,Travel,Expense,-32.88,Mobile Payment
9/28/24 20:14,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.88,Direct Debit
9/28/24 22:35,Travel Purchase,Booking.com,TRV,Travel,Expense,-40.02,Card
9/30/24 14:08,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.56,Mobile Payment
9/30/24 16:07,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-52.05,Direct Debit
9/30/24 19:13,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.11,Direct Debit
9/30/24 19:20,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.44,Direct Debit
9/30/24 20:34,Travel Purchase,Booking.com,TRV,Travel,Expense,-39.85,Mobile Payment
9/30/24 21:01,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-16.9,Mobile Payment
10/1/24 7:44,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.69,Card
10/1/24 9:00,Monthly Salary,Tech Solutions Ltd,SAL,Salary,Income,3500,Bank Transfer
10/1/24 9:06,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.04,Direct Debit
10/1/24 17:25,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.54,Mobile Payment
10/1/24 17:29,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.03,Mobile Payment
10/1/24 18:56,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-31.47,Direct Debit
10/2/24 8:30,Monthly Apartment Rent,City Apartments,RNT,Rent,Expense,-1200.0,Bank Transfer
10/2/24 9:50,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.59,Mobile Payment
10/2/24 13:05,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.07,Direct Debit
10/2/24 15:44,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.84,Card
10/2/24 15:59,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.64,Card
10/3/24 11:46,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.49,Card
10/3/24 13:45,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-9.17,Mobile Payment
10/3/24 14:00,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.23,Direct Debit
10/3/24 22:30,Medical Purchase,Pharmacy,MED,Medical,Expense,-9.85,Card
10/4/24 8:22,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.17,Mobile Payment
10/4/24 8:39,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.88,Direct Debit
10/4/24 8:47,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-44.38,Direct Debit
10/4/24 11:09,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-34.38,Direct Debit
10/4/24 13:50,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.57,Direct Debit
10/4/24 18:29,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.42,Direct Debit
10/5/24 18:34,Travel Purchase,Booking.com,TRV,Travel,Expense,-27.41,Mobile Payment
10/5/24 20:34,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.19,Direct Debit
10/6/24 11:25,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.15,Card
10/6/24 16:41,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.32,Mobile Payment
10/6/24 17:41,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-32.67,Direct Debit
10/6/24 18:43,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.43,Mobile Payment
10/7/24 17:29,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-59.79,Mobile Payment
10/7/24 18:44,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-62.7,Direct Debit
10/8/24 8:00,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.0,Direct Debit
10/8/24 8:29,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.52,Card
10/8/24 9:18,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-19.79,Direct Debit
10/8/24 14:06,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.68,Card
10/8/24 16:46,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.07,Direct Debit
10/9/24 10:11,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.24,Direct Debit
10/10/24 8:28,Travel Purchase,Booking.com,TRV,Travel,Expense,-34.52,Card
10/10/24 11:06,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.43,Card
10/10/24 11:12,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-25.05,Mobile Payment
10/10/24 12:28,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.14,Card
10/10/24 16:02,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.61,Mobile Payment
10/11/24 8:37,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.65,Card
10/11/24 12:31,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-20.39,Direct Debit
10/11/24 18:07,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-34.0,Direct Debit
10/11/24 21:02,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.26,Mobile Payment
10/12/24 9:36,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.67,Direct Debit
10/12/24 15:57,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.29,Mobile Payment
10/12/24 16:14,Travel Purchase,Booking.com,TRV,Travel,Expense,-30.73,Card
10/12/24 18:48,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.69,Direct Debit
10/13/24 12:43,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.82,Card
10/13/24 13:30,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.28,Direct Debit
10/13/24 14:36,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.04,Card
10/13/24 15:22,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.49,Mobile Payment
10/13/24 19:41,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-23.13,Mobile Payment
10/13/24 21:00,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.77,Mobile Payment
10/14/24 7:07,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.49,Mobile Payment
10/14/24 7:38,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-24.11,Direct Debit
10/14/24 9:13,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.83,Direct Debit
10/14/24 12:29,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.94,Card
10/14/24 14:31,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.9,Card
10/14/24 14:47,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.69,Mobile Payment
10/14/24 16:19,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.49,Direct Debit
10/14/24 20:26,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.51,Card
10/15/24 7:05,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.54,Direct Debit
10/15/24 8:09,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.79,Card
10/15/24 8:11,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.57,Card
10/15/24 16:47,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.8,Mobile Payment
10/16/24 8:58,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.3,Direct Debit
10/16/24 11:20,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.49,Card
10/16/24 11:47,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-3.03,Card
10/16/24 12:10,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.56,Direct Debit
10/16/24 13:04,Travel Purchase,Booking.com,TRV,Travel,Expense,-34.29,Mobile Payment
10/16/24 22:35,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.54,Direct Debit
10/17/24 8:38,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.87,Direct Debit
10/17/24 12:23,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-36.63,Mobile Payment
10/17/24 13:11,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.05,Direct Debit
10/18/24 15:22,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.24,Mobile Payment
10/18/24 16:28,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.78,Mobile Payment
10/18/24 18:34,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.39,Direct Debit
10/18/24 19:21,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.94,Card
10/18/24 22:10,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.06,Mobile Payment
10/19/24 7:29,Travel Purchase,Booking.com,TRV,Travel,Expense,-28.71,Mobile Payment
10/19/24 8:33,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.54,Card
10/19/24 14:01,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.88,Mobile Payment
10/19/24 20:11,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.77,Direct Debit
10/19/24 20:39,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-54.07,Mobile Payment
10/19/24 22:02,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-31.74,Mobile Payment
10/20/24 11:45,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.94,Card
10/20/24 11:51,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.49,Direct Debit
10/20/24 19:54,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.12,Mobile Payment
10/20/24 22:09,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.72,Mobile Payment
10/21/24 7:16,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.67,Mobile Payment
10/21/24 7:54,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-24.07,Card
10/21/24 11:32,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.62,Card
10/22/24 10:38,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-26.91,Mobile Payment
10/22/24 12:31,Travel Purchase,Booking.com,TRV,Travel,Expense,-37.32,Card
10/22/24 13:45,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-57.6,Direct Debit
10/22/24 14:46,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.25,Mobile Payment
10/22/24 15:40,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.5,Mobile Payment
10/22/24 17:35,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-38.21,Direct Debit
10/22/24 22:54,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.39,Direct Debit
10/23/24 7:59,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.74,Direct Debit
10/23/24 17:26,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.82,Direct Debit
10/23/24 18:52,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-46.26,Direct Debit
10/23/24 21:43,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.65,Mobile Payment
10/24/24 13:55,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-35.51,Mobile Payment
10/24/24 22:21,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-24.91,Card
10/25/24 10:59,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.0,Direct Debit
10/25/24 15:58,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.21,Card
10/25/24 18:03,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-32.95,Mobile Payment
10/26/24 8:44,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.41,Mobile Payment
10/26/24 16:31,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.2,Card
10/26/24 19:05,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.78,Card
10/26/24 20:32,Travel Purchase,Booking.com,TRV,Travel,Expense,-31.65,Mobile Payment
10/26/24 20:40,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-3.06,Direct Debit
10/26/24 22:59,Travel Purchase,Booking.com,TRV,Travel,Expense,-39.22,Card
10/27/24 11:48,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.24,Card
10/27/24 12:49,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.66,Card
10/27/24 18:22,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.22,Mobile Payment
10/27/24 20:07,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-20.03,Mobile Payment
10/28/24 11:22,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.17,Direct Debit
10/28/24 12:07,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.75,Card
10/28/24 13:27,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.58,Card
10/28/24 17:01,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-27.11,Mobile Payment
10/28/24 18:55,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.63,Card
10/29/24 7:45,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-24.23,Mobile Payment
10/29/24 9:52,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.27,Mobile Payment
10/29/24 22:53,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-26.61,Direct Debit
10/31/24 9:43,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.42,Mobile Payment
10/31/24 20:50,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.56,Mobile Payment
11/1/24 9:00,Monthly Salary,Tech Solutions Ltd,SAL,Salary,Income,3500,Bank Transfer
11/1/24 9:14,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.52,Card
11/1/24 15:04,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.46,Direct Debit
11/1/24 16:06,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.73,Direct Debit
11/1/24 16:46,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.69,Mobile Payment
11/1/24 17:11,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-26.79,Card
11/2/24 7:29,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.89,Mobile Payment
11/2/24 8:30,Monthly Apartment Rent,City Apartments,RNT,Rent,Expense,-1200.0,Bank Transfer
11/2/24 12:34,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.58,Mobile Payment
11/2/24 17:15,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-27.84,Mobile Payment
11/2/24 18:37,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.13,Direct Debit
11/3/24 17:32,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.4,Mobile Payment
11/3/24 18:24,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.65,Mobile Payment
11/3/24 19:42,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-18.23,Card
11/3/24 20:05,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.6,Mobile Payment
11/3/24 21:48,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.84,Card
11/4/24 12:34,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.29,Direct Debit
11/4/24 21:08,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-35.97,Direct Debit
11/4/24 22:19,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.58,Direct Debit
11/5/24 10:45,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.89,Card
11/5/24 16:56,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.57,Mobile Payment
11/5/24 17:28,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-20.58,Card
11/5/24 17:53,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.14,Card
11/5/24 20:06,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.18,Mobile Payment
11/5/24 20:39,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.59,Mobile Payment
11/6/24 10:49,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-27.64,Card
11/6/24 13:36,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.57,Card
11/6/24 14:49,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.5,Direct Debit
11/6/24 20:10,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.4,Card
11/7/24 8:19,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.77,Card
11/7/24 14:36,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.23,Mobile Payment
11/7/24 19:02,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.12,Card
11/7/24 19:46,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.99,Mobile Payment
11/7/24 20:07,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.55,Card
11/8/24 15:21,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-37.01,Direct Debit
11/8/24 20:04,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.51,Card
11/9/24 12:24,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.25,Card
11/9/24 14:26,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.42,Direct Debit
11/9/24 15:18,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.4,Direct Debit
11/9/24 15:38,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.62,Card
11/9/24 22:14,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-54.73,Direct Debit
11/10/24 7:48,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.1,Direct Debit
11/10/24 8:56,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.78,Card
11/10/24 10:58,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.6,Card
11/10/24 14:41,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.49,Mobile Payment
11/10/24 16:45,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-63.76,Card
11/10/24 16:51,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.33,Direct Debit
11/10/24 20:17,Travel Purchase,Booking.com,TRV,Travel,Expense,-39.58,Card
11/10/24 20:40,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.43,Direct Debit
11/11/24 11:50,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.08,Card
11/11/24 14:04,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.56,Mobile Payment
11/11/24 14:15,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-24.75,Card
11/11/24 14:15,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-36.67,Direct Debit
11/12/24 8:23,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-24.69,Mobile Payment
11/12/24 21:44,Travel Purchase,Booking.com,TRV,Travel,Expense,-37.34,Direct Debit
11/12/24 22:42,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-43.43,Mobile Payment
11/13/24 8:55,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-53.78,Card
11/13/24 10:21,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.71,Direct Debit
11/13/24 11:07,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.24,Card
11/13/24 14:31,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.39,Direct Debit
11/13/24 19:51,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.06,Direct Debit
11/13/24 21:53,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.04,Mobile Payment
11/14/24 10:13,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.96,Direct Debit
11/14/24 13:18,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.1,Direct Debit
11/14/24 15:00,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.95,Mobile Payment
11/15/24 7:18,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.27,Card
11/15/24 17:24,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.63,Mobile Payment
11/15/24 17:42,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.63,Direct Debit
11/15/24 18:59,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.45,Mobile Payment
11/15/24 19:41,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.64,Mobile Payment
11/16/24 9:13,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-23.63,Mobile Payment
11/16/24 12:36,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.69,Card
11/17/24 12:50,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.95,Direct Debit
11/17/24 15:38,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-50.42,Card
11/17/24 22:44,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.42,Mobile Payment
11/18/24 8:57,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-19.17,Direct Debit
11/18/24 10:55,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.74,Direct Debit
11/18/24 19:09,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-19.1,Mobile Payment
11/19/24 17:04,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.53,Direct Debit
11/19/24 19:49,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-62.33,Card
11/19/24 22:31,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-26.89,Card
11/20/24 7:55,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.43,Mobile Payment
11/20/24 8:00,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.18,Card
11/20/24 13:54,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-37.29,Mobile Payment
11/20/24 15:32,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-38.37,Card
11/20/24 15:53,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-34.06,Mobile Payment
11/20/24 22:36,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.92,Direct Debit
11/21/24 7:21,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.67,Mobile Payment
11/22/24 14:03,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.13,Direct Debit
11/22/24 15:10,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.63,Direct Debit
11/22/24 15:29,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.12,Direct Debit
11/22/24 20:59,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.68,Mobile Payment
11/22/24 21:39,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-35.67,Direct Debit
11/22/24 22:58,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.62,Card
11/23/24 13:09,Travel Purchase,Booking.com,TRV,Travel,Expense,-29.02,Mobile Payment
11/23/24 17:38,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.02,Card
11/23/24 20:44,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.94,Card
11/23/24 22:28,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.28,Mobile Payment
11/23/24 22:41,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.24,Mobile Payment
11/24/24 11:04,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.06,Mobile Payment
11/24/24 12:40,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.46,Card
11/24/24 22:29,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.17,Card
11/25/24 14:40,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.98,Direct Debit
11/26/24 9:39,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.69,Mobile Payment
11/26/24 10:03,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.84,Card
11/26/24 17:26,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.84,Direct Debit
11/26/24 17:36,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.73,Card
11/26/24 22:06,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.96,Card
11/26/24 22:28,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-45.31,Card
11/27/24 9:23,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.53,Card
11/27/24 17:00,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.64,Card
11/28/24 8:05,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.27,Direct Debit
11/28/24 12:07,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.97,Card
11/28/24 12:32,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.71,Mobile Payment
11/28/24 12:45,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.26,Mobile Payment
11/28/24 20:14,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.74,Card
11/29/24 11:19,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.42,Card
11/29/24 13:27,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.48,Direct Debit
11/29/24 14:10,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.68,Card
